name,standard_name,parent_company,country_hq,industry,involvement_types,data_sources,confidence_score
Fly Ventures,,,,,,bdscoalition.ca,0
Flybridge,,,usa,,,bdscoalition.ca,0
Flyer Defense,,,,,,bdscoalition.ca,0
Food Basics,,Metro Inc,,,,bdscoalition.ca,0
Foodfest International 2000 Inc.,,,,,,bdscoalition.ca,0
Foodland,,EmpireCo,,,,bdscoalition.ca,0
Foodspring,,PepsiCo,,,,bdscoalition.ca,0
Foot Locker Inc,Foot Locker Inc,,USA,Apparel Retail,"settlements, occupation","bdscoalition.ca, investigate.afsc.org",0.5
Footprint Products Limited,,,,,,bdscoalition.ca,0
Footwork,,,,,,bdscoalition.ca,0
Ford Motor Company,Ford Motor Co,,usa,Auto Manufacturers,"border_security, occupation, prison_industry","bdscoalition.ca, investigate.afsc.org",0.5
Ford Motors,,Ford Motor Company,,,,bdscoalition.ca,0
Forefront Venture Partners,,,,,,bdscoalition.ca,0
Forest Hill Orthodontics,,,,,,bdscoalition.ca,0
Forever 21,,Authentic Brands Group,,,,bdscoalition.ca,0
Forgepoint Capital,,,usa,,,bdscoalition.ca,0
Form Capital,,,usa,,,bdscoalition.ca,0
Formula Systems,,Asseco Poland SA,,,,bdscoalition.ca,0
Forsta AP-Fonden (AP-1),,,,,,bdscoalition.ca,0
Forum Ventures,,,usa,,,bdscoalition.ca,0
Forward Deployed VC,,,usa,,,bdscoalition.ca,0
Fosun International Ltd,Fosun International Ltd,,China,Insurance - Diversified,"settlements, occupation","bdscoalition.ca, investigate.afsc.org",0.5
Founder Collective,,,usa,,,bdscoalition.ca,0
Founder's Fund,,,usa,,,bdscoalition.ca,0
Founders Factory,,,,,,bdscoalition.ca,0
Founders Venture Capital,,,usa,,,bdscoalition.ca,0
Foundery,,,usa,,,bdscoalition.ca,0
Fountain Of Life Ministries,,,,,,bdscoalition.ca,0
Fountain Tire Ltd.,,,,,,bdscoalition.ca,0
Four Acres Capital,,,usa,,,bdscoalition.ca,0
Foursquare Gospel Church Of Canada,,,,,,bdscoalition.ca,0
Fox-Wizel Ltd.,Fox-Wizel Ltd,,Israel,Apparel Manufacturing,"settlements, occupation","bdscoalition.ca, investigate.afsc.org",0.5
Foyer Universel Montreal Inc,,,,,,bdscoalition.ca,0
Framework Venture Partners,,,,,,bdscoalition.ca,0
Frankfort Family,,,,,,bdscoalition.ca,0.25
Fred & Linda Waks and Family,,,,,,bdscoalition.ca,0
Fred Watches,,LVMH,,,,bdscoalition.ca,0
Frederic Malle,,Estee Lauder,,,,bdscoalition.ca,0
Fredericks of Hollywood,,Authentic Brands Group,,,,bdscoalition.ca,0
Free In Christ Apostolic Ministries,,,,,,bdscoalition.ca,0
Freed Hotels and Residences,,,,,,bdscoalition.ca,0
Freedent,,Mars,,,,bdscoalition.ca,0
Freedom Hill Church Inc.,,,,,,bdscoalition.ca,0
Freedom In Christ Ministries,,,,,,bdscoalition.ca,0
Freedom In Christ Pentecostal Assembly,,,,,,bdscoalition.ca,0
Freedom Point Church,,,,,,bdscoalition.ca,0
Freestyle Capital,,,usa,,,bdscoalition.ca,0
Freia Chocolate,,Mondelez International,,,,bdscoalition.ca,0
Fresca,,Coca-Cola,,,,bdscoalition.ca,0
Frescolita,,Coca-Cola,,,,bdscoalition.ca,0
Fresh Beauty,,LVMH,,,,bdscoalition.ca,0
Fresh Fund,,,,,,bdscoalition.ca,0
Fresh Start Foodtech Incubator,,,,,,bdscoalition.ca,0
Freshco,,EmpireCo,,,,bdscoalition.ca,0
Frestea,,Coca-Cola,,,,bdscoalition.ca,0
Fright Night Makeup,,American International Industries,,,,bdscoalition.ca,0
Friskies,,Nestle,,,,bdscoalition.ca,0
Frito-Lay,,PepsiCo,,,,bdscoalition.ca,0
Fritos,,PepsiCo,,,,bdscoalition.ca,0
Frolic Dog Food,,Nestle,,,,bdscoalition.ca,0
Frosted Flakes,,Kellanova,,,,bdscoalition.ca,0
Frosted Mini Wheats,,Kellanova,,,,bdscoalition.ca,0
Frosty Paws,,Nestle,,,,bdscoalition.ca,0
Frugos,,Coca-Cola,,,,bdscoalition.ca,0
Fruice Juice,,Coca-Cola,,,,bdscoalition.ca,0
Fruit Dome,,,,,,bdscoalition.ca,0
Fruit Gums candy,,Nestle,,,,bdscoalition.ca,0
Fruit Loops,,Kellanova,,,,bdscoalition.ca,0
Fruit Selection,,Nestle,,,,bdscoalition.ca,0
Fruitman Kates,,,,,,bdscoalition.ca,0
Fruitopia,,Coca-Cola,,,,bdscoalition.ca,0
Fruits & Legumes Gaetan Bono Inc.,,,,,,bdscoalition.ca,0
Frulite,,Coca-Cola,,,,bdscoalition.ca,0
Frutonic,,Coca-Cola,,,,bdscoalition.ca,0
Frye,,Authentic Brands Group,,,,bdscoalition.ca,0
FS Ventures,,,usa,,,bdscoalition.ca,0
FSV,,,,,,bdscoalition.ca,0
FTG,,,,,,bdscoalition.ca,0
Fudgsicle,,Unilever,,,,bdscoalition.ca,0
Fuel Capital,,,usa,,,bdscoalition.ca,0
Full Gospel Christian Center,,,,,,bdscoalition.ca,0
Full Gospel Tabernacle,,,,,,bdscoalition.ca,0
Full In,,,usa,,,bdscoalition.ca,0
Full Stack VC,,,,,,bdscoalition.ca,0
Full Throttle Energy Drink,,Monster Beverage Corp.,,,,bdscoalition.ca,0
FullCircle,,,usa,,,bdscoalition.ca,0
Fund for Africa's Future,,,,,,bdscoalition.ca,0
Funyuns,,PepsiCo,,,,bdscoalition.ca,0
Fusion Partners,,,,,,bdscoalition.ca,0
Fusion VC,,,usa,,,bdscoalition.ca,0
Future Electronics Inc.,,,,,,bdscoalition.ca,0
Future Planet Capital & Antler,,,,,,bdscoalition.ca,0
Fuze Drink,,Coca-Cola,,,,bdscoalition.ca,0
Fuze Tea,,Coca-Cola,,,,bdscoalition.ca,0
FXP,,,usa,,,bdscoalition.ca,0
G1 Secure Solutions,G1 Secure Solutions Ltd,,Israel,Security & Protection Services,"settlements, occupation, military_support","bdscoalition.ca, investigate.afsc.org",0.5
Gabriela Sabatini,,Coty,,,,bdscoalition.ca,0
Gadish Engineering - Yoram Gadish Group,,,,,,bdscoalition.ca,0
Gadot Agro,,,,,,bdscoalition.ca,0
Gain Dish Soap,,Procter and Gamble,,,,bdscoalition.ca,0
Gain Laundry Detergent,,Procter and Gamble,,,,bdscoalition.ca,0
Gal Ventures LLC,,,usa,,,bdscoalition.ca,0
Galaxy Chocolate,,Mars,,,,bdscoalition.ca,0
Gales Honey,,Nestle,,,,bdscoalition.ca,0
Galil Ela Red Blend KP 2019,,,,,,bdscoalition.ca,0
Galil Mountain 2017 by Golan Heights Winery,,,,,,bdscoalition.ca,0
Galil Mountain Alon KP 2019,,,,,,bdscoalition.ca,0
Galil Mountain Alon KP by Golan Heights Winery,,,,,,bdscoalition.ca,0
Galil Mountain Cabernet Sauvignon by Golan Heights Winery,,,,,,bdscoalition.ca,0
Galil Mountain Cabernet Sauvignon Kosher by Golan Heights Winery,,,,,,bdscoalition.ca,0
Galil Mountain Cabernet Sauvignon KP 2016 by Golan Heights Winery,,,,,,bdscoalition.ca,0
Galil Mountain Cabernet Sauvignon KP 2019,,,,,,bdscoalition.ca,0
Galil Mountain Merlot KP 2016 by Golan Heights Winery,,,,,,bdscoalition.ca,0
Galil Mountain Merlot KP 2019,,,,,,bdscoalition.ca,0
Galil Mountain Red KP by Golan Heights Winery,,,,,,bdscoalition.ca,0
Galil Mountain Ros 2018 by Golan Heights Winery,,,,,,bdscoalition.ca,0
Galil Mountain Shiraz KP,,,,,,bdscoalition.ca,0
Galil Mountain Shiraz KP  Golan Heights Winery,,,,,,bdscoalition.ca,0
Galil Mountain Viognier by Golan Heights Winery,,,,,,bdscoalition.ca,0
Galil Mountain Viognier Kosher by Golan Heights Winery,,,,,,bdscoalition.ca,0
Galil Mountain Winery Alon 2015,,,,,,bdscoalition.ca,0
Galil Mountain Yiron Galilee 2015 by Golan Heights Winery,,,,,,bdscoalition.ca,0
Galnor Building and Development Co.,,,,,,bdscoalition.ca,0
Galshan Marketing Human Resources Guarding & Security,,,,,,bdscoalition.ca,0
Galshan Shvakim Ltd.,,,,,,bdscoalition.ca,0
Gambit Partners,,,,,,bdscoalition.ca,0
Game Fuel,,PepsiCo,,,,bdscoalition.ca,0
Gamesa (Cookies),,PepsiCo,,,,bdscoalition.ca,0
Gammon,,Beiersdorf,,,,bdscoalition.ca,0
Gandyr Investments,,,,,,bdscoalition.ca,0
Ganz,,,,,,bdscoalition.ca,0
Garden Gourmet,,Nestle,,,,bdscoalition.ca,0
Garden of Life,,Nestle,,,,bdscoalition.ca,0
Garfinkle Biderman Barristers & Solicitors,,,,,,bdscoalition.ca,0
Garnier,,L'Oreal,,,,bdscoalition.ca,0
Garoto chocolate,,Nestle,,,,bdscoalition.ca,0
Garrett Metal Detectors,,,usa,,,bdscoalition.ca,0
Garuda Ventures,,,usa,,,bdscoalition.ca,0
Gastops,,,,,,bdscoalition.ca,0
Gat Fertilizers,,,,,,bdscoalition.ca,0
Gat Shomron Winery,,,,,,bdscoalition.ca,0
Gatorade,,PepsiCo,,,,bdscoalition.ca,0
Gauchitas,,Nestle,,,,bdscoalition.ca,0
Gaviscon,,Reckitt Benckiser,,,,bdscoalition.ca,0
GB Glace,,Unilever,,,,bdscoalition.ca,0
GBPK Company,,,usa,,,bdscoalition.ca,0
Geek Ventures,,,usa,,,bdscoalition.ca,0
Gefen Capital,,,,,,bdscoalition.ca,0
Gena Foot Care,,American International Industries,,,,bdscoalition.ca,0
Genasys Inc.,Genasys Inc,,USA,Scientific & Technical Instruments,"occupation, military_support","bdscoalition.ca, investigate.afsc.org",0.5
General Catalyst,,,usa,,,bdscoalition.ca,0
General Dynamics,General Dynamics Corp,,USA,Aerospace & Defense,"border_security, occupation, military_support","bdscoalition.ca, investigate.afsc.org",0.5
General Dynamics Land Systems-Canada Corporation,,General Dynamics,,,,bdscoalition.ca,0
General Electric,,,usa,,,bdscoalition.ca,0
General Mills,,,,,,bdscoalition.ca,0
General Motors Company,General Motors Co,,usa,Auto Manufacturers,"border_security, occupation, prison_industry, military_support","bdscoalition.ca, investigate.afsc.org",0.5
General Starlight Co. Inc.,,,,,,bdscoalition.ca,0
Genesis Accel,,,usa,,,bdscoalition.ca,0
Genesis Christian Society,,,,,,bdscoalition.ca,0
Genesis Land Dates,,,,,,bdscoalition.ca,0
Genestra,,Nestle,,,,bdscoalition.ca,0
Genie Energy Ltd,,,,,,bdscoalition.ca,0
Geoda,,,,,,bdscoalition.ca,0
Geoffrey Beene,,Authentic Brands Group,,,,bdscoalition.ca,0
Geon Performance Solutions Canada Inc.,,,,,,bdscoalition.ca,0
George Courey Inc,,,,,,bdscoalition.ca,0
Georgetown Christian Fellowship,,,,,,bdscoalition.ca,0
Georgia Coffee,,Coca-Cola,,,,bdscoalition.ca,0
Georgia Pacific,,Koch Industries,,,,bdscoalition.ca,0
Geospectrum Technologies (Canada),,Elbit,,,,bdscoalition.ca,0
Gerald Genta,,LVMH,,,,bdscoalition.ca,0
Gerald Schwartz & Heather Reisman,,,,,,bdscoalition.ca,0
Gerald Sheff,,,,,,bdscoalition.ca,0
Gerber,,Nestle,,,,bdscoalition.ca,0
Germin8 Ventures,,,usa,,,bdscoalition.ca,0
Gessy,,Unilever,,,,bdscoalition.ca,0
GETTY,,,usa,,,bdscoalition.ca,0
GFI Investment Counsel Ltd,,,,,,bdscoalition.ca,0
GGV Capital,,,,,,bdscoalition.ca,0
Ghadeer,,Nestle,,,,bdscoalition.ca,0
Ghost Robotics,,,,,,bdscoalition.ca,0
Giano Capital,,,,,,bdscoalition.ca,0
Gigal Merlot KP 2020,,,,,,bdscoalition.ca,0
GiGi Hair Removal,,American International Industries,,,,bdscoalition.ca,0
Gilat Satellite Networks,,,,,,bdscoalition.ca,0
Gilgal Cabernet Sauvignon 2016 by Golan Heights Winery,,,,,,bdscoalition.ca,0
Gilgal Cabernet-Merlot Golan Heights KP 2020,,,,,,bdscoalition.ca,0
Gilgal Sauvignon Blanc 2017 by Golan Heights Winery,,,,,,bdscoalition.ca,0
Gillette,,Procter and Gamble,,,,bdscoalition.ca,0
GingerBread Capital LLC,,,usa,,,bdscoalition.ca,0
Giorgio Armani,,Giorgio Armani S.p.A.,,,,bdscoalition.ca,0
GiTV,,,,,,bdscoalition.ca,0
Givenchy,,LVMH,,,,bdscoalition.ca,0
Glaciar Water,,Nestle,,,,bdscoalition.ca,0
Glad Tidings Pentecostal Church,,,,,,bdscoalition.ca,0
Gladiator Energy Drink,,Coca-Cola,,,,bdscoalition.ca,0
Glamglow,,Estee Lauder,,,,bdscoalition.ca,0
Glasswing Ventures,,,usa,,,bdscoalition.ca,0
Glencore PLC,,,,,,bdscoalition.ca,0
Glenmorangie,,LVMH,,,,bdscoalition.ca,0
Glilot Capital Partners,,,,,,bdscoalition.ca,0
Global Citrus Group Inc.,,,,,,bdscoalition.ca,0
Global Furniture Group,,,,,,bdscoalition.ca,0
Global Horticultural Inc,,,,,,bdscoalition.ca,0
Global M.J.L. Ltee,,,,,,bdscoalition.ca,0
Global Miracle Healing Church Inc.,,,,,,bdscoalition.ca,0
Global Public Affairs,,,,,,bdscoalition.ca,0
GlobaleSIM,,,,,,bdscoalition.ca,0
Globespan Capital Partners,,,usa,,,bdscoalition.ca,0
Globo,,Aldo Group,,,,bdscoalition.ca,0
Glossier,,Glossier Inc.,,,,bdscoalition.ca,0
Glow and Lovely,,Unilever,,,,bdscoalition.ca,0
Glytrol,,Nestle,,,,bdscoalition.ca,0
GM General Motors,,General Motors,,,,bdscoalition.ca,0
GM Ventures,,,usa,,,bdscoalition.ca,0
GMV,,,,,,bdscoalition.ca,0
Go Cat,,Nestle,,,,bdscoalition.ca,0
Goel Family Charitable Foundation,,,,,,bdscoalition.ca,0
"Goengineer, Inc.",,,usa,,,bdscoalition.ca,0
GoGlobal,,,usa,,,bdscoalition.ca,0
Golan Heights Winery,,,,,,bdscoalition.ca,0
Golan Heights Winery Gilgal Cabernet ... 2015 by Golan Heights Winery,,,,,,bdscoalition.ca,0
Golan Heights Winery Mount Hermon 2017 Red,,,,,,bdscoalition.ca,0
Golan Heights Winery Mount Hermon 2017 white,,,,,,bdscoalition.ca,0
Golan Heights Winery Yarden Cabernet ... 2015,,,,,,bdscoalition.ca,0
Gold Peak,,Coca-Cola,,,,bdscoalition.ca,0
Gold Series,,Procter and Gamble,,,,bdscoalition.ca,0
Golden Harvest Ministries Fellowship,,,,,,bdscoalition.ca,0
Golden Morn,,Nestle,,,,bdscoalition.ca,0
Golden Nuggets,,Nestle,,,,bdscoalition.ca,0
Golden Rain Fellowship,,,,,,bdscoalition.ca,0
Golden Valley,,,,,,bdscoalition.ca,0
Golden Ventures,,,,,,bdscoalition.ca,0
Goldhar & Associates Ltd,,,,,,bdscoalition.ca,0
Goldman Group,,,,,,bdscoalition.ca,0
Goldstein Family,,,,,,bdscoalition.ca,0
Good Company Ventures,,,usa,,,bdscoalition.ca,0
Good Friends,,,usa,,,bdscoalition.ca,0
Good Humor,,Unilever,,,,bdscoalition.ca,0
Good Morning Soap,,Unilever,,,,bdscoalition.ca,0
Good O Dog Food,,Mars,,,,bdscoalition.ca,0
Good Seed Ventures,,,,,,bdscoalition.ca,0
Goodmans LLP,,,,,,bdscoalition.ca,0
GoodNites,,Kimberly-Clark,,,,bdscoalition.ca,0
Google,,Alphabet Inc.,,,,bdscoalition.ca,0
Gospel Centre Pentecostal Church (Edmonton),,,,,,bdscoalition.ca,0
Gotham Ventures,,,usa,,,bdscoalition.ca,0
Gourmet Cat Food,,Nestle,,,,bdscoalition.ca,0
Government of Canada,,,,,,bdscoalition.ca,0
Government Pension Fund Global (GFPG),,,,,,bdscoalition.ca,0
GOVoyages,,eDreams ODIEGO,,,,bdscoalition.ca,0
Grace Chen-En Christian Church,,,,,,bdscoalition.ca,0
Grace Evangelical Missionary Church,,,,,,bdscoalition.ca,0
Grace Seventh Day Church Of God,,,,,,bdscoalition.ca,0
Graham & Walker,,,usa,,,bdscoalition.ca,0
Grahams Crackers,,Kellanova,,,,bdscoalition.ca,0
Grand Bizarre - Sunset Beach,,,,,,bdscoalition.ca,0
Grandma's (Cookies),,PepsiCo,,,,bdscoalition.ca,0.25
Grant Thornton LLP,,,,,,bdscoalition.ca,0
Graphite Ventures,,,,,,bdscoalition.ca,0
Gravity Climate Fund,,,usa,,,bdscoalition.ca,0
Graywood,,,,,,bdscoalition.ca,0
Great Circle Ventures,,,usa,,,bdscoalition.ca,0
Great West Lifeco,,,,,,bdscoalition.ca,0
GreatPoint Ventures,,,usa,,,bdscoalition.ca,0
Greek Evangelical Christian Church Of Vancouver (M B),,,,,,bdscoalition.ca,0
Greek Orthodox Archdiocese of Canada,,Canadian Council of Churches,,,,bdscoalition.ca,0
Green Egg Ventures,,,usa,,,bdscoalition.ca,0
Green Finger Baby,,Kimberly-Clark,,,,bdscoalition.ca,0
Green Generation Fund,,,,,,bdscoalition.ca,0
Green is  us,,,,,,bdscoalition.ca,0
Green Mountain Coffee Roasters,,Keurig Dr Pepper,,,,bdscoalition.ca,0
Green Party of Canada,,,,,,bdscoalition.ca,0
Green-Oil Energy,,,,,,bdscoalition.ca,0
Greenbanktree Power Corporation,,,,,,bdscoalition.ca,0
Greenfield Global,,,,,,bdscoalition.ca,0
Greenfield Partners,,,usa,,,bdscoalition.ca,0
Greengold,,,,,,bdscoalition.ca,0
Greenies Pet,,Mars,,,,bdscoalition.ca,0
Greenkote PLC,,,usa,,,bdscoalition.ca,0
Greennet Recycling and Waste Treatment,,,,,,bdscoalition.ca,0
Greenpark Group,,,,,,bdscoalition.ca,0
Greensoil Investments,,,,,,bdscoalition.ca,0
Greenwin,,,,,,bdscoalition.ca,0.25
Grenade,,Mondelez International,,,,bdscoalition.ca,0
GRIDS Capital,,,,,,bdscoalition.ca,0
Grinnell Supply Sales,,,,,,bdscoalition.ca,0
Griponal,,Procter and Gamble,,,,bdscoalition.ca,0
Grit Capital,,,,,,bdscoalition.ca,0
Groisman Engineering Ltd.,,,,,,bdscoalition.ca,0
Grom,,Unilever,,,,bdscoalition.ca,0
Grotech Ventures,,,usa,,,bdscoalition.ca,0
Ground Capital,,,,,,bdscoalition.ca,0
Ground Up Ventures,,,usa,,,bdscoalition.ca,0
Groundlayer Capital,,,,,,bdscoalition.ca,0
Group 11,,,,,,bdscoalition.ca,0
Group 5 Security,,,,,,bdscoalition.ca,0
Group Guru,,,usa,,,bdscoalition.ca,0
Groupe BPCE,,,,,,bdscoalition.ca,0
Groupe Premiere Moisson Inc.,,,,,,bdscoalition.ca,0
Grove Ventures,,,,,,bdscoalition.ca,0
GTM Capital,,,usa,,,bdscoalition.ca,0
Guarana,,Coca-Cola,,,,bdscoalition.ca,0
Gucci,,Kering,,,,bdscoalition.ca,0
Guerlain,,LVMH,,,,bdscoalition.ca,0
Guess,,Guess,,,,bdscoalition.ca,0
Guigoz,,Nestle,,,,bdscoalition.ca,0
Guild Electric Charitable Foundation,,,,,,bdscoalition.ca,0
Gush Etzion Winery,,,,,,bdscoalition.ca,0
Gutter Capital,,,usa,,,bdscoalition.ca,0
Gvaot Olam Farm - Agriculture (Meshek Ran),,,,,,bdscoalition.ca,0
H & R Developments,,,,,,bdscoalition.ca,0
H&M,,H&M Group,,,,bdscoalition.ca,0
Ha'argaz Technopach Metal Industries,,,,,,bdscoalition.ca,0
Habika Cooling (Nativ Hagdud),,,,,,bdscoalition.ca,0
Habourfront (Toronto),,,,,,bdscoalition.ca,0
Hadar Group,,,,,,bdscoalition.ca,0
Hadiklaim Israel Date Growers Cooperative Ltd.,,,,,,bdscoalition.ca,0
Hagihon Company Ltd.,,,,,,bdscoalition.ca,0
Hai Dolev Holdings Ltd.,,,,,,bdscoalition.ca,0
Haifa Chemicals,,,,,,bdscoalition.ca,0
Haim Zaken Construction and Investments,,,,,,bdscoalition.ca,0
Hair Biology,,Procter and Gamble,,,,bdscoalition.ca,0
Hair Food,,Procter and Gamble,,,,bdscoalition.ca,0
Hair Recipe,,Procter and Gamble,,,,bdscoalition.ca,0
Hakle,,Kimberly-Clark,,,,bdscoalition.ca,0
Halcyon Aegis,,,,,,bdscoalition.ca,0
Halls,,Mondelez International,,,,bdscoalition.ca,0
Halsans Kok,,Nestle,,,,bdscoalition.ca,0
"Ham-Let Canada Fittings & Valves, Inc",,,,,,bdscoalition.ca,0
Hamashbir Agriculture,,,,,,bdscoalition.ca,0
Hamat Group Ltd.,Hamat Group Ltd,,Israel,Home Improvement Stores,"settlements, occupation","bdscoalition.ca, investigate.afsc.org",0.5
Hamburg Com- mercial Bank,,,,,,bdscoalition.ca,0
Hanaco Ventures,,,usa,,,bdscoalition.ca,0
Hanes,,Hanes Brands Inc.,,,,bdscoalition.ca,0
Hangzhou Hik-Vision Digital Technology Co Ltd,,,,,,bdscoalition.ca,0
Hannah Grey VC,,,usa,,,bdscoalition.ca,0
Hansaplast,,Beiersdorf,,,,bdscoalition.ca,0
Hansens,,Coca-Cola,,,,bdscoalition.ca,0
Hanson Israel,,,,,,bdscoalition.ca,0
Haoji,,Nestle,,,,bdscoalition.ca,0
Hapoalim Bank,,,,,,bdscoalition.ca,0
Happy Baby,,Happy Family Organics,,,,bdscoalition.ca,0
Happy Ventures,,,,,,bdscoalition.ca,0
Hard Candy Cosmetics,,LVMH,,,,bdscoalition.ca,0
Harel Insurance Investments and Financial Services,,,,,,bdscoalition.ca,0
Harlo Equity Partners,,,,,,bdscoalition.ca,0
Harlo Group,,,,,,bdscoalition.ca,0
Harmonix,,,usa,,,bdscoalition.ca,0
Harmony Partners,,,usa,,,bdscoalition.ca,0
Harmony Prayer Centre Of St. Thomas,,,,,,bdscoalition.ca,0
Harpia Capital,,,,,,bdscoalition.ca,0
Harpic,,Reckitt Benckiser,,,,bdscoalition.ca,0
Harris Sheaffer LLP,,,,,,bdscoalition.ca,0
Hart Schaffner Marx,,Authentic Brands Group,,,,bdscoalition.ca,0
Harvest Venture Partners,,,usa,,,bdscoalition.ca,0
Harvey Kalles Real Estate,,,,,,bdscoalition.ca,0.25
HaShomrim Guarding and Security Group Company (S.B. Shmira Ubitahon),,,,,,bdscoalition.ca,0
Hasid Brothers Building Contracting Co. Ltd,,,,,,bdscoalition.ca,0
Hawai Drink,,Coca-Cola,,,,bdscoalition.ca,0
Hawaiian Punch,,Keurig Dr Pepper,,,,bdscoalition.ca,0
Hawke Ventures,,,usa,,,bdscoalition.ca,0
HawkTower LLC,,,usa,,,bdscoalition.ca,0
Hayat Water,,Danone S.A.,,,,bdscoalition.ca,0
Hayden Diamond Bit Industriesltd.,,,,,,bdscoalition.ca,0
HBI Haerter AG,,,,,,bdscoalition.ca,0
HCVC,,,,,,bdscoalition.ca,0
HD Hyundai Co.,HD Hyundai,,South Korea,Oil & Gas Refining & Marketing,"settlements, occupation","bdscoalition.ca, investigate.afsc.org",0.5
HD Korea Shipbuilding & Offshore Engineering,,,,,,bdscoalition.ca,0
Head and Shoulders,,Procter and Gamble,,,,bdscoalition.ca,0
Headline Ventures,,,usa,,,bdscoalition.ca,0
Healing Streams International- A Church With A Global Vision,,,,,,bdscoalition.ca,0
Health Warrior,,PepsiCo,,,,bdscoalition.ca,0
Healthcare of Ontario Pension Plan,,,,,,bdscoalition.ca,0
Heaven and Earth Tea,,Coca-Cola,,,,bdscoalition.ca,0
Heaven Ice Cream,,Nestle,,,,bdscoalition.ca,0
Heidelberg Materials,Heidelberg Materials AG,,Germany,Building Materials,"settlements, occupation","bdscoalition.ca, investigate.afsc.org",0.5
Heineken,,,,,,bdscoalition.ca,0
Helena Rubinstein,,L'Oreal,,,,bdscoalition.ca,0
Hellmanns,,Unilever,,,,bdscoalition.ca,0
Hello Products,,Colgate Palmolive,,,,bdscoalition.ca,0
Henkel,,Henkel,,,,bdscoalition.ca,0
Hennessy,,LVMH,,,,bdscoalition.ca,0
Henniez,,Nestle,,,,bdscoalition.ca,0
Henry Wolfond & Rochelle Reichert,,,,,,bdscoalition.ca,0
Hepar,,Nestle,,,,bdscoalition.ca,0
Herbal Essences,,Procter and Gamble,,,,bdscoalition.ca,0
Hercules Slr Inc.,,,,,,bdscoalition.ca,0
Hermon Indigo 2017 by Golan Heights Winery,,,,,,bdscoalition.ca,0
Hermon Mount Hermon White Golan Heights KP 2022,,,,,,bdscoalition.ca,0
Hermon Mount Hermon White Kp,,,,,,bdscoalition.ca,0
Heronbrook Foundation,,,,,,bdscoalition.ca,0
Heroux-Devtek,,,,,,bdscoalition.ca,0
Herrenknecht,,,,,,bdscoalition.ca,0
Herta,,Nestle,,,,bdscoalition.ca,0
Herve Leger,,Authentic Brands Group,,,,bdscoalition.ca,0
Herzel Bibi - Nitsat HaDuvdevan,,,,,,bdscoalition.ca,0
Hetz Ventures,,,,,,bdscoalition.ca,0
Hewlett Packard Enterprise,,,usa,,,bdscoalition.ca,0
Hewlett Packard Enterprise Canada Co. Hewlett Packard Enterp,,,,,,bdscoalition.ca,0
Hi-C,,Coca-Cola,,,,bdscoalition.ca,0
Hidrofugal,,Beiersdorf,,,,bdscoalition.ca,0
Hidromek,,,,,,bdscoalition.ca,0
Highland Farms,,,,,,bdscoalition.ca,0
Hijab Fresh,,Unilever,,,,bdscoalition.ca,0
Hilan Ltd,Hilan Ltd,,Israel,Information Technology Services,"settlements, occupation","bdscoalition.ca, investigate.afsc.org",0.5
Hills Pet Food,,Colgate Palmolive,,,,bdscoalition.ca,0
Hillsven,,,usa,,,bdscoalition.ca,0
Hilo Life,,PepsiCo,,,,bdscoalition.ca,0
Hinckley Springs Water,,Primo Water Corp,,,,bdscoalition.ca,0
HINGE Capital,,,usa,,,bdscoalition.ca,0
Hishtil,,,,,,bdscoalition.ca,0
Hitachi,Hitachi Ltd,,Japan,Information Technology Services,occupation,"bdscoalition.ca, investigate.afsc.org",0.5
Hitchhiker Ventures,,,usa,,,bdscoalition.ca,0
Holland-Bloorview,,,,,,bdscoalition.ca,0
Home Depot Of Canada Inc.,,,,,,bdscoalition.ca,0
Home in Israel,,,,,,bdscoalition.ca,0
Home Skinovations Corp.,,,,,,bdscoalition.ca,0
Homebrew,,,usa,,,bdscoalition.ca,0
Honest Tea,,Coca-Cola,,,,bdscoalition.ca,0
Honey Birdette,,PLBY Group,,,,bdscoalition.ca,0
Honey Maid,,Mondelez International,,,,bdscoalition.ca,0
Honey Smacks,,Kellanova,,,,bdscoalition.ca,0
Honey Stars,,Nestle,,,,bdscoalition.ca,0
Honeystone Ventures,,,usa,,,bdscoalition.ca,0
Honeywell Aerospace,,Honeywell International Inc.,,,,bdscoalition.ca,0
Honeywell International Inc,,,,,,bdscoalition.ca,0
Hookipa invest AG,,,,,,bdscoalition.ca,0
Horizon Organic,,Danone S.A.,,,,bdscoalition.ca,0
Horlicks,,Unilever,,,,bdscoalition.ca,0
Horstman Canada,,,,,,bdscoalition.ca,0
HOS Technology R&D,,,,,,bdscoalition.ca,0
Hot Mobile Ltd.,,,,,,bdscoalition.ca,0
Hot Pockets,,Nestle,,,,bdscoalition.ca,0
Hot Telecommunications Systems Ltd.,,,,,,bdscoalition.ca,0
Hot Wheels,,Mattel,,,,bdscoalition.ca,0
Hotel Chocolat,,Mars,,,,bdscoalition.ca,0
House Of Hope Community Church,,,,,,bdscoalition.ca,0
